INSTANCIA,PRONOSTICO,TEMPERATURA,HUMEDAD,VIENTO,JUGAR
4455,rainy,98,70,FALSE,YES
4456,rainy,30,64,FALSE,YES
4457,rainy,20,81,TRUE,YES
4458,rainy,6,60,TRUE,NO
4459,rainy,47,98,FALSE,YES
4460,rainy,92,53,TRUE,YES
4461,rainy,10,90,FALSE,NO
4462,rainy,2,89,FALSE,YES
4463,overcast,48,100,FALSE,NO
4464,rainy,32,49,TRUE,YES
4465,rainy,70,78,TRUE,YES
4466,rainy,60,65,TRUE,YES
4467,rainy,80,24,TRUE,YES
4468,overcast,57,3,FALSE,YES
4469,rainy,52,50,TRUE,NO
4470,rainy,93,30,TRUE,NO
4471,overcast,29,76,TRUE,NO
4472,rainy,30,47,FALSE,NO
4473,overcast,38,51,FALSE,YES
4474,rainy,81,27,FALSE,YES
4475,rainy,2,8,TRUE,NO
4476,rainy,41,13,FALSE,YES
4477,overcast,34,20,FALSE,NO
4478,overcast,57,22,FALSE,YES
4479,rainy,56,98,FALSE,NO
4480,overcast,75,67,TRUE,YES
4481,rainy,65,64,TRUE,NO
4482,rainy,54,42,TRUE,NO
4483,rainy,87,99,FALSE,YES
4484,rainy,17,76,TRUE,YES
4485,rainy,100,59,TRUE,NO
4486,rainy,19,66,TRUE,NO
4487,rainy,34,76,FALSE,NO
4488,overcast,11,13,TRUE,YES
4489,rainy,4,49,TRUE,NO
4490,rainy,33,86,TRUE,NO
4491,overcast,51,75,TRUE,YES
4492,overcast,73,65,FALSE,NO
4493,overcast,66,10,FALSE,YES
4494,overcast,76,46,TRUE,YES
4495,overcast,98,75,TRUE,YES
4496,rainy,25,33,TRUE,YES
4497,overcast,24,14,TRUE,NO
4498,overcast,16,80,FALSE,YES
4499,rainy,75,81,FALSE,YES
4500,rainy,64,57,FALSE,NO
4501,rainy,26,36,FALSE,YES
4502,rainy,32,2,FALSE,NO
4503,rainy,21,12,FALSE,NO
4504,overcast,58,67,FALSE,NO
4505,rainy,90,13,TRUE,NO
4506,overcast,70,94,FALSE,NO
4507,rainy,88,76,FALSE,YES
4508,overcast,45,99,FALSE,NO
4509,rainy,94,37,TRUE,YES
4510,overcast,87,97,FALSE,YES
4511,rainy,12,8,FALSE,NO
4512,rainy,85,19,FALSE,NO
4513,rainy,4,7,FALSE,YES
4514,rainy,54,3,TRUE,YES
4515,overcast,56,90,FALSE,NO
4516,overcast,85,22,FALSE,YES
4517,rainy,7,16,FALSE,YES
4518,rainy,29,27,TRUE,YES
4519,overcast,85,82,TRUE,NO
4520,overcast,78,35,FALSE,YES
4521,overcast,20,62,FALSE,NO
4522,overcast,21,56,TRUE,YES
4523,rainy,52,53,TRUE,NO
4524,overcast,99,20,FALSE,NO
4525,rainy,17,81,TRUE,NO
4526,overcast,3,62,FALSE,YES
4527,rainy,81,8,FALSE,NO
4528,rainy,98,8,TRUE,NO
4529,rainy,97,22,FALSE,YES
4530,rainy,75,19,FALSE,YES
4531,rainy,26,93,TRUE,NO
4532,overcast,74,95,FALSE,NO
4533,rainy,77,1,FALSE,YES
4534,rainy,18,89,TRUE,NO
4535,overcast,78,20,FALSE,NO
4536,rainy,30,10,TRUE,YES
4537,overcast,30,19,FALSE,YES
4538,overcast,85,70,TRUE,NO
4539,rainy,87,21,TRUE,NO
4540,rainy,25,98,FALSE,NO
4541,rainy,7,10,TRUE,NO
4542,overcast,73,94,TRUE,NO
4543,rainy,18,66,TRUE,NO
4544,rainy,84,26,FALSE,YES
4545,rainy,33,33,TRUE,YES
4546,overcast,39,5,FALSE,YES
4547,rainy,9,12,FALSE,NO
4548,overcast,66,67,TRUE,YES
4549,overcast,7,55,TRUE,NO
4550,rainy,75,51,FALSE,NO
4551,rainy,96,18,TRUE,YES
4552,rainy,49,58,FALSE,YES
4553,rainy,60,18,FALSE,NO
4554,rainy,11,12,FALSE,YES
4555,overcast,50,73,FALSE,NO
4556,rainy,93,74,TRUE,YES
4557,overcast,32,62,TRUE,YES
4558,rainy,60,70,TRUE,YES
4559,rainy,16,54,TRUE,NO
4560,rainy,81,20,TRUE,YES
4561,overcast,29,90,TRUE,YES
4562,overcast,63,32,TRUE,NO
4563,rainy,87,84,FALSE,YES
4564,overcast,17,10,TRUE,YES
4565,rainy,55,68,FALSE,NO
4566,rainy,42,63,FALSE,YES
4567,overcast,21,76,TRUE,NO
4568,rainy,14,93,FALSE,YES
4569,rainy,61,43,TRUE,YES
4570,rainy,67,100,TRUE,YES
4571,rainy,12,77,FALSE,YES
4572,rainy,71,90,FALSE,NO
4573,rainy,12,40,TRUE,YES
4574,rainy,95,65,FALSE,YES
4575,rainy,31,73,FALSE,NO
4576,overcast,97,37,FALSE,NO
4577,rainy,25,38,FALSE,NO
4578,rainy,61,16,FALSE,YES
4579,rainy,67,11,TRUE,YES
4580,rainy,61,37,TRUE,YES
4581,overcast,12,78,TRUE,YES
4582,rainy,68,98,FALSE,NO
4583,rainy,56,43,FALSE,NO
4584,overcast,31,97,FALSE,NO
4585,rainy,55,15,TRUE,YES
4586,overcast,71,3,TRUE,YES
4587,overcast,53,49,TRUE,NO
4588,rainy,47,57,FALSE,NO
4589,overcast,11,96,FALSE,YES
4590,rainy,11,61,FALSE,NO
4591,rainy,62,67,TRUE,YES
4592,rainy,28,8,TRUE,NO
4593,overcast,49,66,TRUE,YES
4594,rainy,73,69,FALSE,NO
4595,rainy,6,68,FALSE,YES
4596,rainy,5,13,TRUE,NO
4597,overcast,32,18,FALSE,NO
4598,overcast,59,90,FALSE,NO
4599,rainy,53,39,TRUE,NO
4600,overcast,18,93,FALSE,YES
4601,overcast,28,11,FALSE,NO
4602,overcast,15,76,TRUE,YES
4603,overcast,27,48,FALSE,NO
4604,overcast,38,49,FALSE,NO
4605,overcast,99,5,FALSE,YES
4606,rainy,68,83,TRUE,YES
4607,rainy,58,93,TRUE,YES
4608,rainy,40,46,TRUE,NO
4609,overcast,33,22,TRUE,NO
4610,rainy,9,54,FALSE,NO
4611,rainy,57,82,TRUE,NO
4612,overcast,12,41,TRUE,YES
4613,rainy,82,4,TRUE,YES
4614,rainy,60,27,TRUE,NO
4615,rainy,77,77,FALSE,NO
4616,overcast,17,18,TRUE,YES
4617,rainy,21,74,FALSE,NO
4618,rainy,66,92,FALSE,NO
4619,overcast,69,82,TRUE,YES
4620,overcast,8,22,FALSE,NO
4621,overcast,72,52,TRUE,YES
4622,rainy,65,7,FALSE,NO
4623,rainy,99,95,TRUE,YES
4624,rainy,68,6,FALSE,NO
4625,overcast,48,34,TRUE,NO
4626,rainy,64,17,TRUE,YES
4627,rainy,62,76,FALSE,YES
4628,rainy,22,44,FALSE,YES
4629,overcast,58,44,TRUE,YES
4630,rainy,2,36,FALSE,YES
4631,overcast,81,44,FALSE,NO
4632,rainy,81,95,TRUE,NO
4633,rainy,56,76,FALSE,NO
4634,overcast,79,12,FALSE,YES
4635,rainy,1,53,TRUE,NO
4636,rainy,75,3,FALSE,NO
4637,rainy,74,4,TRUE,NO
4638,overcast,98,30,FALSE,YES
4639,rainy,33,21,FALSE,NO
4640,rainy,30,8,TRUE,YES
4641,overcast,44,93,TRUE,NO
4642,overcast,75,31,FALSE,YES
4643,rainy,77,29,TRUE,YES
4644,rainy,78,62,FALSE,YES
4645,rainy,6,41,TRUE,YES
4646,overcast,11,14,TRUE,YES
4647,rainy,70,32,FALSE,NO
4648,rainy,43,9,TRUE,NO
4649,rainy,22,68,FALSE,YES
4650,rainy,17,76,TRUE,NO
4651,rainy,19,13,TRUE,NO
4652,rainy,84,14,FALSE,YES
4653,rainy,79,38,FALSE,YES
4654,rainy,94,17,TRUE,NO
4655,overcast,20,45,FALSE,YES
4656,rainy,39,28,FALSE,YES
4657,rainy,4,19,TRUE,YES
4658,overcast,92,19,FALSE,NO
4659,rainy,70,72,TRUE,NO
4660,overcast,9,2,TRUE,NO
4661,overcast,51,60,FALSE,NO
4662,rainy,33,10,TRUE,YES
4663,overcast,85,68,FALSE,YES
4664,rainy,36,62,TRUE,NO
4665,rainy,69,51,FALSE,YES
4666,rainy,76,48,TRUE,NO
4667,overcast,14,11,TRUE,NO
4668,overcast,36,63,FALSE,YES
4669,overcast,50,86,FALSE,NO
4670,overcast,35,75,FALSE,YES
4671,rainy,28,64,FALSE,YES
4672,rainy,90,82,TRUE,NO
4673,rainy,50,45,TRUE,YES
4674,rainy,27,55,TRUE,NO
4675,overcast,18,96,FALSE,NO
4676,overcast,27,95,TRUE,NO
4677,rainy,42,87,TRUE,NO
4678,overcast,92,55,TRUE,NO
4679,rainy,19,29,TRUE,NO
4680,rainy,85,28,FALSE,NO
4681,overcast,31,15,FALSE,YES
4682,overcast,55,48,TRUE,YES
4683,rainy,54,42,TRUE,NO
4684,rainy,84,73,FALSE,YES
4685,rainy,47,16,FALSE,NO
4686,rainy,57,20,TRUE,YES
4687,rainy,13,15,TRUE,NO
4688,rainy,80,33,TRUE,YES
4689,rainy,70,64,TRUE,NO
4690,rainy,60,61,FALSE,NO
4691,overcast,97,15,FALSE,NO
4692,rainy,18,59,FALSE,YES
4693,rainy,93,81,FALSE,NO
4694,rainy,79,7,FALSE,NO
4695,rainy,36,35,TRUE,YES
4696,rainy,15,17,TRUE,NO
4697,rainy,3,28,FALSE,YES
4698,overcast,40,50,TRUE,YES
4699,overcast,38,27,TRUE,NO
4700,overcast,5,34,FALSE,NO
4701,rainy,5,85,FALSE,NO
4702,rainy,27,73,TRUE,NO
4703,rainy,95,14,TRUE,NO
4704,overcast,18,82,FALSE,NO
4705,rainy,7,54,TRUE,NO
4706,overcast,52,15,FALSE,NO
4707,rainy,87,49,TRUE,NO
4708,rainy,6,22,TRUE,YES
4709,rainy,53,16,FALSE,YES
4710,rainy,98,29,TRUE,NO
4711,rainy,39,61,FALSE,YES
4712,rainy,49,73,TRUE,NO
4713,overcast,26,4,TRUE,NO
4714,overcast,45,95,TRUE,NO
4715,overcast,22,5,TRUE,YES
4716,rainy,28,59,FALSE,YES
4717,rainy,57,50,TRUE,NO
4718,rainy,27,58,TRUE,YES
4719,overcast,35,66,TRUE,YES
4720,rainy,16,12,FALSE,NO
4721,rainy,49,27,TRUE,NO
4722,overcast,99,28,FALSE,NO
4723,overcast,92,37,FALSE,YES
4724,rainy,55,93,FALSE,YES
4725,overcast,61,91,TRUE,YES
4726,overcast,76,54,TRUE,YES
4727,overcast,70,60,TRUE,YES
4728,rainy,61,40,FALSE,YES
4729,rainy,9,10,TRUE,YES
4730,rainy,78,57,FALSE,NO
4731,overcast,46,8,FALSE,NO
4732,rainy,100,4,TRUE,YES
4733,rainy,81,48,FALSE,NO
4734,rainy,75,51,FALSE,YES
4735,rainy,75,71,FALSE,YES
4736,rainy,77,4,TRUE,NO
4737,overcast,8,99,TRUE,NO
4738,overcast,9,59,TRUE,NO
4739,overcast,77,33,TRUE,NO
4740,rainy,100,82,FALSE,NO
4741,rainy,59,99,TRUE,YES
4742,overcast,86,17,FALSE,NO
4743,rainy,44,57,FALSE,YES
4744,overcast,82,20,TRUE,YES
4745,rainy,23,82,FALSE,YES
4746,rainy,38,49,TRUE,NO
4747,rainy,69,57,TRUE,NO
4748,rainy,96,84,TRUE,NO
4749,overcast,48,20,TRUE,NO
4750,rainy,22,93,FALSE,YES
4751,rainy,71,90,TRUE,NO
4752,rainy,91,24,FALSE,NO
4753,overcast,66,74,FALSE,NO
4754,overcast,95,13,FALSE,YES
4755,rainy,84,58,TRUE,YES
4756,rainy,23,47,FALSE,NO
4757,rainy,66,16,TRUE,NO
4758,overcast,35,28,TRUE,YES
4759,overcast,18,71,FALSE,YES
4760,overcast,42,75,FALSE,YES
4761,overcast,95,88,TRUE,YES
4762,overcast,58,31,FALSE,NO
4763,rainy,10,99,FALSE,NO
4764,overcast,69,67,FALSE,NO
4765,overcast,13,67,TRUE,YES
4766,overcast,77,31,FALSE,NO
4767,rainy,88,76,TRUE,YES
4768,rainy,58,38,FALSE,NO
4769,rainy,61,50,FALSE,NO
4770,overcast,67,21,TRUE,NO
4771,overcast,67,64,FALSE,NO
4772,rainy,68,61,TRUE,NO
4773,overcast,84,70,TRUE,NO
4774,rainy,69,74,TRUE,NO
4775,overcast,6,36,FALSE,NO
4776,overcast,69,79,TRUE,YES
4777,rainy,63,10,TRUE,YES
4778,overcast,23,26,FALSE,NO
4779,rainy,78,37,TRUE,YES
4780,rainy,66,57,TRUE,YES
4781,rainy,57,78,FALSE,YES
4782,rainy,72,9,TRUE,YES
4783,overcast,13,43,FALSE,NO
4784,rainy,61,97,TRUE,NO
4785,rainy,3,73,FALSE,YES
4786,rainy,38,24,TRUE,NO
4787,overcast,26,88,TRUE,YES
4788,overcast,5,11,TRUE,YES
4789,rainy,47,62,FALSE,YES
4790,rainy,9,9,FALSE,YES
4791,overcast,89,90,TRUE,YES
4792,rainy,21,94,FALSE,NO
4793,overcast,62,24,FALSE,NO
4794,rainy,53,88,TRUE,YES
4795,rainy,81,69,TRUE,NO
4796,rainy,31,27,FALSE,YES
4797,rainy,84,99,FALSE,YES
4798,rainy,34,40,TRUE,YES
4799,overcast,33,14,TRUE,YES
4800,rainy,66,97,FALSE,NO
4801,rainy,65,10,TRUE,YES
4802,overcast,42,31,FALSE,YES
4803,rainy,78,100,TRUE,YES
4804,rainy,74,61,FALSE,NO
4805,rainy,9,17,FALSE,NO
4806,rainy,93,34,FALSE,NO
4807,rainy,70,57,FALSE,NO
4808,overcast,38,70,FALSE,YES
4809,overcast,6,55,FALSE,NO
4810,overcast,48,89,TRUE,NO
4811,rainy,38,97,TRUE,NO
4812,rainy,31,13,TRUE,NO
4813,rainy,68,18,TRUE,NO
4814,rainy,6,54,TRUE,YES
4815,rainy,37,93,FALSE,NO
4816,rainy,67,17,TRUE,NO
4817,rainy,77,5,TRUE,YES
4818,overcast,28,80,FALSE,NO
4819,rainy,56,68,TRUE,YES
4820,rainy,92,98,FALSE,YES
4821,rainy,87,84,FALSE,NO
4822,rainy,37,61,TRUE,YES
4823,overcast,62,41,TRUE,NO
4824,rainy,22,68,TRUE,YES
4825,rainy,28,27,TRUE,YES
4826,overcast,76,12,FALSE,NO
4827,overcast,93,37,TRUE,YES
4828,rainy,44,83,TRUE,YES
4829,overcast,96,7,FALSE,NO
4830,rainy,60,72,FALSE,YES
4831,rainy,94,50,FALSE,NO
4832,rainy,49,94,FALSE,NO
4833,overcast,6,98,TRUE,NO
4834,rainy,12,26,FALSE,YES
4835,rainy,94,93,TRUE,NO
4836,rainy,61,46,TRUE,YES
4837,rainy,24,59,TRUE,NO
4838,rainy,61,31,FALSE,NO
4839,rainy,17,34,TRUE,NO
4840,overcast,26,7,FALSE,YES
4841,rainy,51,18,FALSE,NO
4842,overcast,79,23,TRUE,NO
4843,overcast,56,60,TRUE,NO
4844,rainy,76,27,TRUE,YES
4845,overcast,17,71,TRUE,NO
4846,rainy,30,9,FALSE,NO
4847,rainy,10,78,TRUE,YES
4848,overcast,91,67,FALSE,YES
4849,rainy,35,43,FALSE,YES
4850,overcast,30,87,FALSE,NO
4851,rainy,96,85,FALSE,YES
4852,rainy,71,3,TRUE,YES
4853,rainy,95,38,TRUE,NO
4854,rainy,86,96,TRUE,NO
4855,rainy,67,54,TRUE,YES
4856,rainy,99,8,TRUE,NO
4857,rainy,1,63,FALSE,NO
4858,rainy,3,63,TRUE,YES
4859,overcast,44,63,FALSE,YES
4860,overcast,45,16,FALSE,NO
4861,rainy,52,41,FALSE,YES
4862,rainy,16,19,FALSE,NO
4863,rainy,57,13,FALSE,YES
4864,rainy,25,92,TRUE,YES
4865,overcast,60,44,TRUE,YES
4866,rainy,20,36,TRUE,NO
4867,overcast,99,33,TRUE,YES
4868,rainy,43,87,FALSE,NO
4869,overcast,89,27,TRUE,NO
4870,overcast,86,3,FALSE,NO
4871,rainy,79,53,FALSE,YES
4872,rainy,21,72,TRUE,NO
4873,rainy,64,57,FALSE,YES
4874,rainy,64,8,FALSE,YES
4875,rainy,64,60,TRUE,YES
4876,rainy,99,84,FALSE,NO
4877,rainy,48,79,TRUE,YES
4878,rainy,91,96,FALSE,NO
4879,rainy,14,83,TRUE,NO
4880,rainy,29,64,FALSE,NO
4881,rainy,40,3,FALSE,NO
4882,rainy,80,100,TRUE,YES
4883,rainy,35,8,TRUE,YES
4884,overcast,90,52,TRUE,YES
4885,rainy,31,93,TRUE,NO
4886,rainy,57,43,TRUE,YES
4887,rainy,72,17,FALSE,YES
4888,overcast,10,31,TRUE,YES
4889,rainy,2,68,TRUE,YES
4890,rainy,55,55,FALSE,NO
4891,rainy,63,23,TRUE,YES
4892,overcast,47,51,FALSE,YES
4893,overcast,79,88,TRUE,YES
4894,overcast,98,33,TRUE,NO
4895,rainy,86,48,TRUE,YES
4896,rainy,1,17,TRUE,NO
4897,rainy,35,39,FALSE,YES
4898,overcast,90,97,FALSE,YES
4899,rainy,28,1,TRUE,NO
4900,rainy,73,24,TRUE,YES
4901,rainy,75,36,FALSE,YES
4902,overcast,49,39,FALSE,NO
4903,rainy,10,91,TRUE,YES
4904,rainy,16,69,FALSE,NO
4905,rainy,100,30,FALSE,NO
4906,rainy,59,6,TRUE,YES
4907,rainy,81,73,TRUE,YES
4908,rainy,98,58,FALSE,YES
4909,rainy,11,18,FALSE,NO
4910,overcast,88,46,FALSE,NO
4911,rainy,34,22,TRUE,NO
4912,rainy,92,15,FALSE,NO
4913,overcast,48,91,TRUE,NO
4914,overcast,61,37,TRUE,NO
4915,overcast,22,47,FALSE,YES
4916,rainy,61,19,FALSE,YES
4917,overcast,80,1,TRUE,NO
4918,rainy,20,94,FALSE,NO
4919,rainy,69,62,TRUE,YES
4920,rainy,72,54,FALSE,NO
4921,rainy,95,41,FALSE,NO
4922,overcast,41,47,TRUE,NO
4923,overcast,80,76,TRUE,YES
4924,rainy,64,2,TRUE,NO
4925,rainy,25,17,FALSE,NO
4926,overcast,56,52,TRUE,YES
4927,overcast,57,61,TRUE,NO
4928,overcast,30,2,FALSE,YES
4929,rainy,82,9,FALSE,YES
4930,overcast,76,48,TRUE,NO
4931,overcast,37,78,FALSE,YES
4932,rainy,44,4,TRUE,NO
4933,rainy,15,22,TRUE,YES
4934,rainy,18,48,TRUE,NO
4935,rainy,40,94,FALSE,NO
4936,rainy,15,78,TRUE,NO
4937,overcast,91,94,FALSE,YES
4938,rainy,69,25,FALSE,YES
4939,overcast,65,58,TRUE,YES
4940,rainy,59,40,FALSE,YES
4941,rainy,71,57,TRUE,NO
4942,rainy,29,66,FALSE,YES
4943,rainy,46,78,TRUE,NO
4944,rainy,58,14,TRUE,YES
4945,rainy,38,83,FALSE,NO
4946,rainy,39,93,TRUE,YES
4947,overcast,65,88,TRUE,YES
4948,rainy,32,57,TRUE,NO
4949,rainy,57,84,FALSE,NO
4950,overcast,70,20,FALSE,YES
4951,rainy,7,8,FALSE,YES
4952,rainy,43,45,FALSE,NO
4953,rainy,32,9,FALSE,NO
4954,rainy,23,39,TRUE,YES
4955,overcast,64,13,TRUE,YES
4956,rainy,79,39,FALSE,YES
4957,rainy,48,27,TRUE,NO
4958,rainy,31,62,TRUE,YES
4959,overcast,3,31,TRUE,YES
4960,overcast,87,93,TRUE,NO
4961,rainy,25,50,FALSE,NO
4962,rainy,26,89,FALSE,YES
4963,overcast,58,81,FALSE,YES
4964,overcast,18,36,TRUE,YES
4965,rainy,23,2,TRUE,YES
4966,rainy,87,55,TRUE,NO
4967,rainy,60,74,FALSE,NO
4968,rainy,46,41,FALSE,NO
4969,overcast,71,36,TRUE,YES
4970,rainy,30,8,TRUE,YES
4971,rainy,56,92,FALSE,NO
4972,rainy,21,33,TRUE,YES
4973,rainy,39,52,FALSE,YES
4974,overcast,21,81,FALSE,NO
4975,rainy,78,68,FALSE,YES
4976,rainy,3,89,FALSE,NO
4977,rainy,38,66,FALSE,NO
4978,overcast,9,77,TRUE,YES
4979,rainy,84,85,TRUE,YES
4980,rainy,45,62,TRUE,NO
4981,overcast,24,99,FALSE,YES
4982,overcast,1,84,TRUE,YES
4983,rainy,58,80,TRUE,YES
4984,overcast,56,92,FALSE,YES
4985,rainy,34,45,FALSE,YES
4986,rainy,57,38,TRUE,NO
4987,rainy,27,19,TRUE,NO
4988,overcast,96,54,TRUE,YES
4989,rainy,40,65,TRUE,NO
4990,rainy,28,100,TRUE,NO
4991,overcast,17,18,FALSE,YES
4992,rainy,43,46,TRUE,YES
4993,overcast,94,38,TRUE,NO
4994,rainy,28,76,FALSE,YES
4995,rainy,64,25,TRUE,YES
4996,overcast,63,14,FALSE,YES
4997,rainy,31,84,TRUE,NO
4998,rainy,55,44,TRUE,NO
4999,rainy,69,66,TRUE,NO
5000,rainy,48,70,TRUE,YES
5001,rainy,7,63,FALSE,NO
5002,rainy,26,8,FALSE,NO
5003,rainy,42,19,TRUE,NO
5004,rainy,59,52,TRUE,NO
5005,rainy,67,42,TRUE,YES
5006,rainy,72,9,TRUE,NO
5007,rainy,76,60,TRUE,NO
5008,rainy,1,36,TRUE,NO
5009,rainy,87,4,TRUE,NO
5010,rainy,72,36,TRUE,YES
5011,rainy,18,46,FALSE,NO
5012,rainy,66,84,FALSE,YES
5013,rainy,33,78,FALSE,YES
5014,overcast,11,69,FALSE,NO
5015,rainy,10,82,FALSE,YES
5016,rainy,1,1,TRUE,YES
5017,rainy,49,23,TRUE,NO
5018,rainy,73,50,FALSE,YES
5019,rainy,58,70,TRUE,NO
5020,rainy,50,92,TRUE,NO
5021,overcast,80,27,TRUE,YES
5022,rainy,38,57,FALSE,NO
5023,rainy,49,89,FALSE,NO
5024,overcast,20,43,TRUE,YES
5025,rainy,93,77,FALSE,YES
5026,rainy,91,68,FALSE,NO
5027,overcast,14,28,TRUE,NO
5028,rainy,97,47,TRUE,YES
5029,overcast,47,97,TRUE,YES
5030,overcast,21,2,TRUE,NO
5031,rainy,91,39,TRUE,NO
5032,rainy,51,96,TRUE,NO
5033,overcast,54,73,TRUE,NO
5034,rainy,4,3,TRUE,YES
5035,rainy,83,16,TRUE,YES
5036,rainy,23,85,TRUE,NO
5037,rainy,11,78,TRUE,NO
5038,rainy,89,50,TRUE,YES
5039,rainy,16,55,FALSE,NO
5040,rainy,54,57,TRUE,YES
5041,rainy,46,27,FALSE,NO
5042,rainy,84,24,TRUE,YES
5043,overcast,68,17,TRUE,YES
5044,rainy,42,90,FALSE,NO
5045,rainy,57,98,FALSE,YES
5046,rainy,66,69,FALSE,YES
5047,overcast,54,28,FALSE,YES
5048,rainy,79,96,TRUE,NO
5049,overcast,10,4,TRUE,YES
5050,overcast,10,100,FALSE,YES
5051,rainy,23,97,FALSE,YES
5052,overcast,39,99,TRUE,NO
5053,rainy,16,19,TRUE,NO
5054,overcast,29,31,FALSE,YES
5055,rainy,19,6,FALSE,YES
5056,rainy,27,98,FALSE,YES
5057,rainy,2,77,FALSE,YES
5058,rainy,6,70,FALSE,YES
5059,overcast,49,4,FALSE,YES
5060,overcast,44,12,TRUE,YES
5061,rainy,31,36,TRUE,NO
5062,overcast,30,61,TRUE,YES
5063,overcast,75,60,TRUE,NO
5064,rainy,60,20,FALSE,NO
5065,overcast,11,69,TRUE,NO
5066,rainy,10,67,TRUE,NO
5067,rainy,94,1,TRUE,NO
5068,rainy,24,8,TRUE,NO
5069,overcast,20,78,FALSE,NO
5070,rainy,31,16,TRUE,NO
5071,rainy,89,16,FALSE,YES
5072,rainy,10,41,TRUE,YES
5073,rainy,84,49,TRUE,YES
5074,rainy,45,95,FALSE,YES
5075,rainy,71,38,TRUE,NO
5076,rainy,58,91,TRUE,YES
5077,rainy,38,8,TRUE,YES
5078,rainy,93,20,TRUE,YES
5079,rainy,70,85,TRUE,YES
5080,rainy,94,76,TRUE,YES
5081,rainy,56,22,TRUE,NO
5082,overcast,65,95,FALSE,NO
5083,rainy,83,7,FALSE,YES
5084,rainy,77,26,TRUE,NO
5085,rainy,19,49,FALSE,NO
5086,rainy,34,56,TRUE,YES
5087,overcast,9,74,FALSE,NO
5088,overcast,30,58,FALSE,YES
5089,overcast,78,10,TRUE,YES
5090,rainy,8,58,TRUE,NO
5091,rainy,1,19,FALSE,YES
5092,rainy,78,29,TRUE,YES
5093,rainy,4,68,FALSE,NO
5094,rainy,39,2,TRUE,NO
5095,rainy,90,74,FALSE,YES
5096,rainy,88,37,TRUE,NO
5097,overcast,3,56,TRUE,YES
5098,overcast,71,99,FALSE,NO
5099,overcast,71,18,TRUE,YES
5100,rainy,32,43,TRUE,NO
5101,overcast,22,74,FALSE,YES
5102,overcast,84,81,TRUE,YES
5103,rainy,94,99,FALSE,YES
5104,overcast,73,7,TRUE,YES
5105,rainy,100,39,FALSE,NO
5106,rainy,6,89,TRUE,YES
5107,rainy,91,70,TRUE,NO
5108,rainy,91,38,TRUE,YES
5109,rainy,49,57,FALSE,NO
5110,overcast,92,69,FALSE,YES
5111,rainy,26,2,TRUE,NO
5112,overcast,17,75,TRUE,NO
5113,overcast,85,96,FALSE,YES
5114,rainy,6,50,TRUE,NO
5115,overcast,89,23,TRUE,YES
5116,overcast,24,14,FALSE,NO
5117,rainy,14,58,TRUE,NO
5118,overcast,86,36,TRUE,YES
5119,rainy,99,97,FALSE,NO
5120,rainy,45,52,FALSE,NO
5121,overcast,37,76,FALSE,NO
5122,rainy,11,100,FALSE,YES
5123,rainy,47,4,TRUE,YES
5124,rainy,47,20,FALSE,YES
5125,rainy,98,48,TRUE,YES
5126,overcast,98,11,FALSE,NO
5127,rainy,41,77,FALSE,NO
5128,overcast,71,88,FALSE,YES
5129,rainy,66,90,TRUE,NO
5130,rainy,99,17,TRUE,YES
5131,rainy,43,48,FALSE,YES
5132,rainy,29,60,TRUE,YES
5133,overcast,47,13,FALSE,NO
5134,rainy,50,26,TRUE,NO
5135,rainy,17,67,FALSE,NO
5136,rainy,59,41,FALSE,NO
5137,overcast,52,40,FALSE,YES
5138,overcast,14,100,TRUE,NO
5139,rainy,61,5,FALSE,NO
5140,rainy,68,65,FALSE,NO
5141,rainy,74,66,TRUE,NO
5142,rainy,7,100,TRUE,NO
5143,rainy,7,39,TRUE,YES
5144,rainy,43,39,TRUE,NO
5145,rainy,27,85,FALSE,NO
5146,rainy,30,5,FALSE,NO
5147,overcast,1,97,FALSE,NO
5148,rainy,3,8,TRUE,NO
5149,overcast,79,20,FALSE,NO
5150,rainy,35,25,TRUE,YES
5151,overcast,24,40,TRUE,NO
5152,rainy,31,6,FALSE,NO
5153,rainy,85,88,FALSE,YES
5154,rainy,27,76,TRUE,YES
5155,rainy,3,11,FALSE,NO
5156,rainy,43,88,FALSE,NO
5157,rainy,38,29,FALSE,YES
5158,rainy,12,4,TRUE,NO
5159,rainy,57,26,FALSE,YES
5160,rainy,6,10,FALSE,NO
5161,overcast,3,27,TRUE,NO
5162,rainy,4,6,TRUE,YES
5163,rainy,58,87,TRUE,YES
5164,overcast,96,1,FALSE,YES
5165,rainy,59,53,FALSE,YES
5166,rainy,9,56,FALSE,NO
5167,rainy,93,4,TRUE,NO
5168,overcast,33,69,FALSE,YES
5169,overcast,86,67,TRUE,YES
5170,overcast,40,87,TRUE,NO
5171,overcast,85,57,TRUE,YES
5172,rainy,56,97,FALSE,NO
5173,overcast,10,75,TRUE,NO
5174,overcast,83,85,TRUE,NO
5175,rainy,98,59,TRUE,YES
5176,rainy,86,77,FALSE,YES
5177,rainy,98,54,TRUE,YES
5178,overcast,13,14,TRUE,NO
5179,rainy,49,25,FALSE,NO
5180,rainy,92,47,FALSE,YES
5181,rainy,95,78,FALSE,YES
5182,overcast,52,35,FALSE,NO
5183,rainy,69,13,FALSE,YES
5184,overcast,40,43,FALSE,YES
5185,rainy,64,84,TRUE,NO
5186,overcast,67,76,TRUE,YES
5187,overcast,55,88,FALSE,YES
5188,rainy,76,21,FALSE,NO
